analysis_scope,comparison_name,n_pairs,safe_to_unsafe_count,unsafe_to_safe_count,decision_changed_count,flip_rate_safe_to_unsafe,flip_rate_unsafe_to_safe,decision_change_rate,delta_beta_mean,delta_beta_median,delta_pf_mean,pf_ratio_median,beta_ref_median,beta_comp_median,flip_rate_safe_to_unsafe_wilson95_low,flip_rate_safe_to_unsafe_wilson95_high,flip_rate_unsafe_to_safe_wilson95_low,flip_rate_unsafe_to_safe_wilson95_high,decision_change_rate_wilson95_low,decision_change_rate_wilson95_high
confirmatory_high_signal,random_point_to_random_empirical,2464,2084,0,2084,0.8457792207792207,0.0,0.8457792207792207,-1.0470470616300385,-1.0459464518325614,0.0100927353896103,45.27860696517413,3.480783189245597,2.5092497721069766,0.830981651447368,0.8595003055314605,0.0,0.0015566068099568443,0.830981651447368,0.8595003055314605
confirmatory_high_signal,group_point_to_group_empirical,2528,2118,0,2118,0.8378164556962026,0.0,0.8378164556962026,-0.9563544208471982,-0.934864984302362,0.0076075158227848,32.68316831683168,3.480783189245597,2.600858869235233,0.8229363014805805,0.8516714999082035,0.0,0.0015172588343993062,0.8229363014805805,0.8516714999082035
confirmatory_high_signal,group_point_to_group_conformal,2528,1861,0,1861,0.7361550632911392,0.0,0.7361550632911392,-0.8781242709892795,-0.8148735090254622,0.0090091772151898,23.77227722772277,3.480783189245597,2.764590467340103,0.7186262348214243,0.7529672750487209,0.0,0.0015172588343993062,0.7186262348214243,0.7529672750487209
